,Sentence #,Word,Tag
17041,Sentence: 1019,VINTEX,I-COM
17042,Sentence: 1020,CTY,B-COM
17043,Sentence: 1020,TNHH,I-COM
17044,Sentence: 1020,PT,I-COM
17045,Sentence: 1020,TM,I-COM
17046,Sentence: 1020,XNK,I-COM
17047,Sentence: 1020,GOOD,I-COM
17048,Sentence: 1020,MORNING,I-COM
17049,Sentence: 1020,BEAUTY,I-COM
17050,Sentence: 1020,",",O
17051,Sentence: 1020,Công,B-COM
17052,Sentence: 1020,Ty,I-COM
17053,Sentence: 1020,TNHH,I-COM
17054,Sentence: 1020,Phát,I-COM
17055,Sentence: 1020,Triển,I-COM
17056,Sentence: 1020,Thương,I-COM
17057,Sentence: 1020,Mại,I-COM
17058,Sentence: 1020,Xuất,I-COM
17059,Sentence: 1020,Nhập,I-COM
17060,Sentence: 1020,Khẩu,I-COM
17061,Sentence: 1020,Good,I-COM
17062,Sentence: 1020,Morning,I-COM
17063,Sentence: 1020,Beauty,I-COM
17064,Sentence: 1020,",",O
17065,Sentence: 1020,Công,B-COM
17066,Sentence: 1020,Ty,I-COM
17067,Sentence: 1020,TNHH,I-COM
17068,Sentence: 1020,Phát,I-COM
17069,Sentence: 1020,Triển,I-COM
17070,Sentence: 1020,Thương,I-COM
17071,Sentence: 1020,Mại,I-COM
17072,Sentence: 1020,Xuất,I-COM
17073,Sentence: 1020,Nhập,I-COM
17074,Sentence: 1020,Khẩu,I-COM
17075,Sentence: 1020,Good,I-COM
17076,Sentence: 1020,Morning,I-COM
17077,Sentence: 1020,Beauty,I-COM
17078,Sentence: 1021,CÔNG,B-COM
17079,Sentence: 1021,TY,I-COM
17080,Sentence: 1021,TNHH,I-COM
17081,Sentence: 1021,DỊCH,I-COM
17082,Sentence: 1021,VỤ,I-COM
17083,Sentence: 1021,DU,I-COM
17084,Sentence: 1021,LỊCH,I-COM
17085,Sentence: 1021,HOÀNG,I-COM
17086,Sentence: 1021,GIA,I-COM
17087,Sentence: 1021,BẢO,I-COM
17088,Sentence: 1022,CÔNG,B-COM
17089,Sentence: 1022,TY,I-COM
17090,Sentence: 1022,TNHH,I-COM
17091,Sentence: 1022,ĐT,I-COM
17092,Sentence: 1022,XD,I-COM
17093,Sentence: 1022,VÀ,I-COM
17094,Sentence: 1022,PT,I-COM
17095,Sentence: 1022,NHÀ,I-COM
17096,Sentence: 1022,HÙNG,I-COM
17097,Sentence: 1022,HUY,I-COM
17098,Sentence: 1022,",",O
17099,Sentence: 1022,Hung,B-COM
17100,Sentence: 1022,Huy,I-COM
17101,Sentence: 1022,Home,I-COM
17102,Sentence: 1022,Development,I-COM
17103,Sentence: 1022,And,I-COM
17104,Sentence: 1022,Construction,I-COM
17105,Sentence: 1022,Investment,I-COM
17106,Sentence: 1022,Company,I-COM
17107,Sentence: 1022,Limited,I-COM
17108,Sentence: 1022,",",O
17109,Sentence: 1022,Công,B-COM
17110,Sentence: 1022,Ty,I-COM
17111,Sentence: 1022,TNHH,I-COM
17112,Sentence: 1022,Đầu,I-COM
17113,Sentence: 1022,Tư,I-COM
17114,Sentence: 1022,Xây,I-COM
17115,Sentence: 1022,Dựng,I-COM
17116,Sentence: 1022,Và,I-COM
17117,Sentence: 1022,Phát,I-COM
17118,Sentence: 1022,Triển,I-COM
17119,Sentence: 1022,Nhà,I-COM
17120,Sentence: 1022,Hùng,I-COM
17121,Sentence: 1022,Huy,I-COM
17122,Sentence: 1023,RESEARCH,B-COM
17123,Sentence: 1023,AND,I-COM
17124,Sentence: 1023,INDUSTRY,I-COM
17125,Sentence: 1023,MANNUFACTRUNGRING,I-COM
17126,Sentence: 1023,JOINT,I-COM
17127,Sentence: 1023,STOCK,I-COM
17128,Sentence: 1023,COMPANY,I-COM
17129,Sentence: 1023,",",O
17130,Sentence: 1023,RESEARCH,B-COM
17131,Sentence: 1023,AND,I-COM
17132,Sentence: 1023,INDUSTRY,I-COM
17133,Sentence: 1023,MANNUFACTRUNGRING,I-COM
17134,Sentence: 1023,JOINT,I-COM
17135,Sentence: 1023,STOCK,I-COM
17136,Sentence: 1023,COMPANY,I-COM
17137,Sentence: 1023,",",O
17138,Sentence: 1023,CÔNG,B-COM
17139,Sentence: 1023,TY,I-COM
17140,Sentence: 1023,CỔ,I-COM
17141,Sentence: 1023,PHẦN,I-COM
17142,Sentence: 1023,NGHIÊN,I-COM
17143,Sentence: 1023,CỨU,I-COM
17144,Sentence: 1023,VÀ,I-COM
17145,Sentence: 1023,CHẾ,I-COM
17146,Sentence: 1023,TẠO,I-COM
17147,Sentence: 1023,CÔNG,I-COM
17148,Sentence: 1023,NGHIỆP,I-COM
17149,Sentence: 1024,CÔNG,B-COM
17150,Sentence: 1024,TY,I-COM
17151,Sentence: 1024,CỔ,I-COM
17152,Sentence: 1024,PHẦN,I-COM
17153,Sentence: 1024,XUÂN,I-COM
17154,Sentence: 1024,TRƯỜNG,I-COM
17155,Sentence: 1024,1,I-COM
17156,Sentence: 1025,CÔNG,B-COM
17157,Sentence: 1025,TY,I-COM
17158,Sentence: 1025,TNHH,I-COM
17159,Sentence: 1025,THANH,I-COM
17160,Sentence: 1025,NIÊN,I-COM
17161,Sentence: 1025,CAM,I-COM
17162,Sentence: 1025,RANH,I-COM
17163,Sentence: 1026,CÔNG,B-COM
17164,Sentence: 1026,TY,I-COM
17165,Sentence: 1026,TNHH,I-COM
17166,Sentence: 1026,THƯƠNG,I-COM
17167,Sentence: 1026,MẠI,I-COM
17168,Sentence: 1026,THÚY,I-COM
17169,Sentence: 1026,LIỄU,I-COM
17170,Sentence: 1027,PHU,B-COM
17171,Sentence: 1027,DAT,I-COM
17172,Sentence: 1027,THANH,I-COM
17173,Sentence: 1027,EIT,I-COM
17174,Sentence: 1027,"CO.,LTD",I-COM
17175,Sentence: 1027,",",O
17176,Sentence: 1027,CÔNG,B-COM
17177,Sentence: 1027,TY,I-COM
17178,Sentence: 1027,TNHH,I-COM
17179,Sentence: 1027,THƯƠNG,I-COM
17180,Sentence: 1027,MẠI,I-COM
17181,Sentence: 1027,XUẤT,I-COM
17182,Sentence: 1027,NHẬP,I-COM
17183,Sentence: 1027,KHẨU,I-COM
17184,Sentence: 1027,PHÚ,I-COM
17185,Sentence: 1027,ĐẠT,I-COM
17186,Sentence: 1027,THÀNH,I-COM
17187,Sentence: 1028,HAI,B-COM
17188,Sentence: 1028,HAU,I-COM
17189,Sentence: 1028,TRAD,I-COM
17190,Sentence: 1028,"CO.,LTD",I-COM
17191,Sentence: 1028,",",O
17192,Sentence: 1028,HAI,B-COM
17193,Sentence: 1028,HAU,I-COM
17194,Sentence: 1028,TRADING,I-COM
17195,Sentence: 1028,COMPANY,I-COM
17196,Sentence: 1028,LIMITED,I-COM
17197,Sentence: 1028,",",O
17198,Sentence: 1028,CÔNG,B-COM
17199,Sentence: 1028,TY,I-COM
17200,Sentence: 1028,TNHH,I-COM
17201,Sentence: 1028,THƯƠNG,I-COM
17202,Sentence: 1028,MẠI,I-COM
17203,Sentence: 1028,HẢI,I-COM
17204,Sentence: 1028,HẬU,I-COM
17205,Sentence: 1029,CÔNG,B-COM
17206,Sentence: 1029,TY,I-COM
17207,Sentence: 1029,TNHH,I-COM
17208,Sentence: 1029,XÂY,I-COM
17209,Sentence: 1029,DỰNG,I-COM
17210,Sentence: 1029,VÀ,I-COM
17211,Sentence: 1029,THƯƠNG,I-COM
17212,Sentence: 1029,MẠI,I-COM
17213,Sentence: 1029,NGỌC,I-COM
17214,Sentence: 1029,MINH,I-COM
17215,Sentence: 1029,HẠ,I-COM
17216,Sentence: 1029,LONG,I-COM
17217,Sentence: 1030,CÔNG,B-COM
17218,Sentence: 1030,TY,I-COM
17219,Sentence: 1030,TNHH,I-COM
17220,Sentence: 1030,MỘT,I-COM
17221,Sentence: 1030,THÀNH,I-COM
17222,Sentence: 1030,VIÊN,I-COM
17223,Sentence: 1030,PHÁT,I-COM
17224,Sentence: 1030,HỒNG,I-COM
17225,Sentence: 1030,SƠN,I-COM
17226,Sentence: 1031,AN,B-COM
17227,Sentence: 1031,BINH,I-COM
17228,Sentence: 1031,GENERAL,I-COM
17229,Sentence: 1031,TRADING,I-COM
17230,Sentence: 1031,COMPANY,I-COM
17231,Sentence: 1031,LIMITED,I-COM
17232,Sentence: 1031,",",O
17233,Sentence: 1031,AN,B-COM
17234,Sentence: 1031,BINH,I-COM
17235,Sentence: 1031,GENERAL,I-COM
17236,Sentence: 1031,TRADING,I-COM
17237,Sentence: 1031,COMPANY,I-COM
17238,Sentence: 1031,LIMITED,I-COM
17239,Sentence: 1031,",",O
17240,Sentence: 1031,CÔNG,B-COM
17241,Sentence: 1031,TY,I-COM
17242,Sentence: 1031,TNHH,I-COM
17243,Sentence: 1031,THƯƠNG,I-COM
17244,Sentence: 1031,MẠI,I-COM
17245,Sentence: 1031,TỔNG,I-COM
17246,Sentence: 1031,HỢP,I-COM
17247,Sentence: 1031,AN,I-COM
17248,Sentence: 1031,BÌNH,I-COM
17249,Sentence: 1032,HOANG,B-COM
17250,Sentence: 1032,NAM,I-COM
17251,Sentence: 1032,TRAVEL,I-COM
17252,Sentence: 1032,TRADING,I-COM
17253,Sentence: 1032,INVESTMENT,I-COM
17254,Sentence: 1032,COMPANY,I-COM
17255,Sentence: 1032,LIMITED,I-COM
17256,Sentence: 1032,",",O
17257,Sentence: 1032,CÔNG,B-COM
17258,Sentence: 1032,TY,I-COM
17259,Sentence: 1032,TNHH,I-COM
17260,Sentence: 1032,MỘT,I-COM
17261,Sentence: 1032,THÀNH,I-COM
17262,Sentence: 1032,VIÊN,I-COM
17263,Sentence: 1032,ĐẦU,I-COM
17264,Sentence: 1032,TƯ,I-COM
17265,Sentence: 1032,THƯƠNG,I-COM
17266,Sentence: 1032,MẠI,I-COM
17267,Sentence: 1032,DU,I-COM
17268,Sentence: 1032,LỊCH,I-COM
17269,Sentence: 1032,HOÀNG,I-COM
17270,Sentence: 1032,NAM,I-COM
17271,Sentence: 1033,CÔNG,B-COM
17272,Sentence: 1033,TY,I-COM
17273,Sentence: 1033,XNK,I-COM
17274,Sentence: 1033,QUANG,I-COM
17275,Sentence: 1033,TRƯỜNG,I-COM
17276,Sentence: 1034,DONG,B-COM
17277,Sentence: 1034,NHAT,I-COM
17278,Sentence: 1034,TIEN,I-COM
17279,Sentence: 1034,PRO,I-COM
17280,Sentence: 1034,"CO.,",I-COM
17281,Sentence: 1034,LTD,I-COM
17282,Sentence: 1034,",",O
17283,Sentence: 1034,DONG,B-COM
17284,Sentence: 1034,NHAT,I-COM
17285,Sentence: 1034,TIEN,I-COM
17286,Sentence: 1034,PRO,I-COM
17287,Sentence: 1034,"CO.,",I-COM
17288,Sentence: 1034,LTD,I-COM
17289,Sentence: 1034,",",O
17290,Sentence: 1034,CÔNG,B-COM
17291,Sentence: 1034,TY,I-COM
17292,Sentence: 1034,TNHH,I-COM
17293,Sentence: 1034,SẢN,I-COM
17294,Sentence: 1034,XUẤT,I-COM
17295,Sentence: 1034,THƯƠNG,I-COM
17296,Sentence: 1034,MẠI,I-COM
17297,Sentence: 1034,DỊCH,I-COM
17298,Sentence: 1034,VỤ,I-COM
17299,Sentence: 1034,ĐỒNG,I-COM
17300,Sentence: 1034,NHẤT,I-COM
17301,Sentence: 1034,TIẾN,I-COM
17302,Sentence: 1035,CÔNG,B-COM
17303,Sentence: 1035,TY,I-COM
17304,Sentence: 1035,TNHH,I-COM
17305,Sentence: 1035,THÀNH,I-COM
17306,Sentence: 1035,TÍN,I-COM
17307,Sentence: 1036,TRAN,B-COM
17308,Sentence: 1036,LAM,I-COM
17309,Sentence: 1036,SERVICES,I-COM
17310,Sentence: 1036,"CO.,",I-COM
17311,Sentence: 1036,LTD,I-COM
17312,Sentence: 1036,",",O
17313,Sentence: 1036,TRAN,B-COM
17314,Sentence: 1036,LAM,I-COM
17315,Sentence: 1036,SERVICES,I-COM
17316,Sentence: 1036,"CO.,",I-COM
17317,Sentence: 1036,LTD,I-COM
17318,Sentence: 1036,",",O
17319,Sentence: 1036,CÔNG,B-COM
17320,Sentence: 1036,TY,I-COM
17321,Sentence: 1036,TRÁCH,I-COM
17322,Sentence: 1036,NHIỆM,I-COM
17323,Sentence: 1036,HỮU,I-COM
17324,Sentence: 1036,HẠN,I-COM
17325,Sentence: 1036,TƯ,I-COM
17326,Sentence: 1036,VẤN,I-COM
17327,Sentence: 1036,DỊCH,I-COM
17328,Sentence: 1036,VỤ,I-COM
17329,Sentence: 1036,TRẦN,I-COM
17330,Sentence: 1036,LÂM,I-COM
17331,Sentence: 1037,CÔNG,B-COM
17332,Sentence: 1037,TY,I-COM
17333,Sentence: 1037,TNHH,I-COM
17334,Sentence: 1037,VIỆT,I-COM
17335,Sentence: 1037,DŨNG,I-COM
17336,Sentence: 1038,CÔNG,B-COM
17337,Sentence: 1038,TY,I-COM
17338,Sentence: 1038,TNHH,I-COM
17339,Sentence: 1038,TM,I-COM
17340,Sentence: 1038,-,I-COM
17341,Sentence: 1038,DV,I-COM
17342,Sentence: 1038,HÀNH,I-COM
17343,Sentence: 1038,TINH,I-COM
17344,Sentence: 1038,XANH,I-COM
17345,Sentence: 1039,KINH,B-COM
17346,Sentence: 1039,BAC,I-COM
17347,Sentence: 1039,CONSTRUCTION,I-COM
17348,Sentence: 1039,AND,I-COM
17349,Sentence: 1039,CONSULTANT,I-COM
17350,Sentence: 1039,JOINT,I-COM
17351,Sentence: 1039,STOCK,I-COM
17352,Sentence: 1039,COMPANY,I-COM
17353,Sentence: 1039,",",O
17354,Sentence: 1039,KINH,B-COM
17355,Sentence: 1039,BAC,I-COM
17356,Sentence: 1039,CONSTRUCTION,I-COM
17357,Sentence: 1039,AND,I-COM
17358,Sentence: 1039,CONSULTANT,I-COM
17359,Sentence: 1039,JOINT,I-COM
17360,Sentence: 1039,STOCK,I-COM
17361,Sentence: 1039,COMPANY,I-COM
17362,Sentence: 1039,",",O
17363,Sentence: 1039,CÔNG,B-COM
17364,Sentence: 1039,TY,I-COM
17365,Sentence: 1039,CP,I-COM
17366,Sentence: 1039,TƯ,I-COM
17367,Sentence: 1039,VẤN,I-COM
17368,Sentence: 1039,VÀ,I-COM
17369,Sentence: 1039,XÂY,I-COM
17370,Sentence: 1039,DỰNG,I-COM
17371,Sentence: 1039,KINH,I-COM
17372,Sentence: 1039,BẮC,I-COM
17373,Sentence: 1040,CÔNG,B-COM
17374,Sentence: 1040,TY,I-COM
17375,Sentence: 1040,TNHH,I-COM
17376,Sentence: 1040,MỘT,I-COM
17377,Sentence: 1040,THÀNH,I-COM
17378,Sentence: 1040,VIÊN,I-COM
17379,Sentence: 1040,THƯƠNG,I-COM
17380,Sentence: 1040,MẠI,I-COM
17381,Sentence: 1040,DỊCH,I-COM
17382,Sentence: 1040,VỤ,I-COM
17383,Sentence: 1040,DU,I-COM
17384,Sentence: 1040,LỊCH,I-COM
17385,Sentence: 1040,SỰ,I-COM
17386,Sentence: 1040,KIỆN,I-COM
17387,Sentence: 1040,THANH,I-COM
17388,Sentence: 1040,PHÚC,I-COM
17389,Sentence: 1041,MINH,B-COM
17390,Sentence: 1041,TAM,I-COM
17391,Sentence: 1041,INVESTMENT,I-COM
17392,Sentence: 1041,-,I-COM
17393,Sentence: 1041,BUSINESS,I-COM
17394,Sentence: 1041,-,I-COM
17395,Sentence: 1041,TRADE,I-COM
17396,Sentence: 1041,JOINT,I-COM
17397,Sentence: 1041,STOCK,I-COM
17398,Sentence: 1041,COMPANY,I-COM
17399,Sentence: 1041,",",O
17400,Sentence: 1041,MINH,B-COM
17401,Sentence: 1041,TAM,I-COM
17402,Sentence: 1041,INVESTMENT,I-COM
17403,Sentence: 1041,-,I-COM
17404,Sentence: 1041,BUSINESS,I-COM
17405,Sentence: 1041,-,I-COM
17406,Sentence: 1041,TRADE,I-COM
17407,Sentence: 1041,JOINT,I-COM
17408,Sentence: 1041,STOCK,I-COM
17409,Sentence: 1041,COMPANY,I-COM
17410,Sentence: 1041,",",O
17411,Sentence: 1041,CÔNG,B-COM
17412,Sentence: 1041,TY,I-COM
17413,Sentence: 1041,CỔ,I-COM
17414,Sentence: 1041,PHẦN,I-COM
17415,Sentence: 1041,ĐẦU,I-COM
17416,Sentence: 1041,TƯ,I-COM
17417,Sentence: 1041,-,I-COM
17418,Sentence: 1041,KINH,I-COM
17419,Sentence: 1041,DOANH,I-COM
17420,Sentence: 1041,-,I-COM
17421,Sentence: 1041,THƯƠNG,I-COM
17422,Sentence: 1041,MẠI,I-COM
17423,Sentence: 1041,MINH,I-COM
17424,Sentence: 1041,TÂM,I-COM
17425,Sentence: 1042,HG,B-COM
17426,Sentence: 1042,VITACO,I-COM
17427,Sentence: 1042,PHARMA,I-COM
17428,Sentence: 1042,",",O
17429,Sentence: 1042,HG,B-COM
17430,Sentence: 1042,VITACO,I-COM
17431,Sentence: 1042,PHARMA,I-COM
17432,Sentence: 1042,",",O
17433,Sentence: 1042,CÔNG,B-COM
17434,Sentence: 1042,TY,I-COM
17435,Sentence: 1042,CỔ,I-COM
17436,Sentence: 1042,PHẦN,I-COM
17437,Sentence: 1042,DƯỢC,I-COM
17438,Sentence: 1042,PHẨM,I-COM
17439,Sentence: 1042,VỊ,I-COM
17440,Sentence: 1042,THANH,I-COM
17441,Sentence: 1042,-,I-COM
17442,Sentence: 1042,HẬU,I-COM
17443,Sentence: 1042,GIANG,I-COM
17444,Sentence: 1043,HANOI,B-COM
17445,Sentence: 1043,-,I-COM
17446,Sentence: 1043,LIFE,I-COM
17447,Sentence: 1043,INVEST,I-COM
17448,Sentence: 1043,CORP,I-COM
17449,Sentence: 1043,",",O
17450,Sentence: 1043,HANOI,B-COM
17451,Sentence: 1043,-,I-COM
17452,Sentence: 1043,LIFE,I-COM
17453,Sentence: 1043,INVEST,I-COM
17454,Sentence: 1043,CORP,I-COM
17455,Sentence: 1043,",",O
17456,Sentence: 1043,CÔNG,B-COM
17457,Sentence: 1043,TY,I-COM
17458,Sentence: 1043,CỔ,I-COM
17459,Sentence: 1043,PHẦN,I-COM
17460,Sentence: 1043,ĐẦU,I-COM
17461,Sentence: 1043,TƯ,I-COM
17462,Sentence: 1043,HANOI,I-COM
17463,Sentence: 1043,-,I-COM
17464,Sentence: 1043,LIFE,I-COM
17465,Sentence: 1044,FRUIT,B-COM
17466,Sentence: 1044,BEAMS,I-COM
17467,Sentence: 1044,"CO.,LTD",I-COM
17468,Sentence: 1044,",",O
17469,Sentence: 1044,FRUIT,B-COM
17470,Sentence: 1044,BEAMS,I-COM
17471,Sentence: 1044,"CO.,LTD",I-COM
17472,Sentence: 1044,",",O
17473,Sentence: 1044,CÔNG,B-COM
17474,Sentence: 1044,TY,I-COM
17475,Sentence: 1044,TNHH,I-COM
17476,Sentence: 1044,THƯƠNG,I-COM
17477,Sentence: 1044,MẠI,I-COM
17478,Sentence: 1044,DỊCH,I-COM
17479,Sentence: 1044,VỤ,I-COM
17480,Sentence: 1044,FRUIT,I-COM
17481,Sentence: 1044,BEAMS,I-COM
17482,Sentence: 1045,CÔNG,B-COM
17483,Sentence: 1045,TY,I-COM
17484,Sentence: 1045,CỔ,I-COM
17485,Sentence: 1045,PHẦN,I-COM
17486,Sentence: 1045,MỸ,I-COM
17487,Sentence: 1045,PHẨM,I-COM
17488,Sentence: 1045,V-SKIN,I-COM
17489,Sentence: 1046,"IGU.,",B-COM
17490,Sentence: 1046,CORP,I-COM
17491,Sentence: 1046,",",O
17492,Sentence: 1046,"IGU.,",B-COM
17493,Sentence: 1046,CORP,I-COM
17494,Sentence: 1046,",",O
17495,Sentence: 1046,CÔNG,B-COM
17496,Sentence: 1046,TY,I-COM
17497,Sentence: 1046,CỔ,I-COM
17498,Sentence: 1046,PHẦN,I-COM
17499,Sentence: 1046,IGU,I-COM
17500,Sentence: 1047,CÔNG,B-COM
17501,Sentence: 1047,TY,I-COM
17502,Sentence: 1047,CỔ,I-COM
17503,Sentence: 1047,PHẦN,I-COM
17504,Sentence: 1047,TRUYỀN,I-COM
17505,Sentence: 1047,THÔNG,I-COM
17506,Sentence: 1047,QUẢNG,I-COM
17507,Sentence: 1047,CÁO,I-COM
17508,Sentence: 1047,BT,I-COM
17509,Sentence: 1048,THUC,B-COM
17510,Sentence: 1048,NGHIEP,I-COM
17511,Sentence: 1048,MUNG,I-COM
17512,Sentence: 1048,PHU,I-COM
17513,Sentence: 1048,VIET,I-COM
17514,Sentence: 1048,NAM,I-COM
17515,Sentence: 1048,"CO.,LTD",I-COM
17516,Sentence: 1048,",",O
17517,Sentence: 1048,THUC,B-COM
17518,Sentence: 1048,NGHIEP,I-COM
17519,Sentence: 1048,MUNG,I-COM
17520,Sentence: 1048,PHU,I-COM
17521,Sentence: 1048,VIET,I-COM
17522,Sentence: 1048,NAM,I-COM
17523,Sentence: 1048,COMPANY,I-COM
17524,Sentence: 1048,LIMITED,I-COM
17525,Sentence: 1048,",",O
17526,Sentence: 1048,CÔNG,B-COM
17527,Sentence: 1048,TY,I-COM
17528,Sentence: 1048,TNHH,I-COM
17529,Sentence: 1048,THỰC,I-COM
17530,Sentence: 1048,NGHIỆP,I-COM
17531,Sentence: 1048,MỪNG,I-COM
17532,Sentence: 1048,PHÚ,I-COM
17533,Sentence: 1048,VIỆT,I-COM
17534,Sentence: 1048,NAM,I-COM
17535,Sentence: 1049,CÔNG,B-COM
17536,Sentence: 1049,TY,I-COM
17537,Sentence: 1049,TNHH,I-COM
17538,Sentence: 1049,DỊCH,I-COM
17539,Sentence: 1049,VỤ,I-COM
17540,Sentence: 1049,DU,I-COM
17541,Sentence: 1049,LỊCH,I-COM
17542,Sentence: 1049,TÂN,I-COM
17543,Sentence: 1049,THIÊN,I-COM
17544,Sentence: 1049,VIỆT,I-COM
17545,Sentence: 1050,THONG,B-COM
17546,Sentence: 1050,THAI,I-COM
17547,Sentence: 1050,PRODUCTION,I-COM
17548,Sentence: 1050,SERVICE,I-COM
17549,Sentence: 1050,TRADING,I-COM
17550,Sentence: 1050,COMPANY,I-COM
17551,Sentence: 1050,LIMITED,I-COM
17552,Sentence: 1050,",",O
17553,Sentence: 1050,CÔNG,B-COM
17554,Sentence: 1050,TY,I-COM
17555,Sentence: 1050,TNHH,I-COM
17556,Sentence: 1050,SẢN,I-COM
17557,Sentence: 1050,XUẤT,I-COM
17558,Sentence: 1050,THƯƠNG,I-COM
17559,Sentence: 1050,MẠI,I-COM
17560,Sentence: 1050,DỊCH,I-COM
17561,Sentence: 1050,VỤ,I-COM
17562,Sentence: 1050,THÔNG,I-COM
17563,Sentence: 1050,THÁI,I-COM
17564,Sentence: 1051,Thao,B-COM
17565,Sentence: 1051,Bao,I-COM
17566,Sentence: 1051,Tram,I-COM
17567,Sentence: 1051,Trade,I-COM
17568,Sentence: 1051,And,I-COM
17569,Sentence: 1051,Construction,I-COM
17570,Sentence: 1051,Company,I-COM
17571,Sentence: 1051,Limited,I-COM
17572,Sentence: 1051,",",O
17573,Sentence: 1051,Công,B-COM
17574,Sentence: 1051,Ty,I-COM
17575,Sentence: 1051,TNHH,I-COM
17576,Sentence: 1051,Xây,I-COM
17577,Sentence: 1051,Dựng,I-COM
17578,Sentence: 1051,Và,I-COM
17579,Sentence: 1051,Thương,I-COM
17580,Sentence: 1051,Mại,I-COM
17581,Sentence: 1051,Thảo,I-COM
17582,Sentence: 1051,Bảo,I-COM
17583,Sentence: 1051,Trâm,I-COM
17584,Sentence: 1052,CÔNG,B-COM
17585,Sentence: 1052,TY,I-COM
17586,Sentence: 1052,CỔ,I-COM
17587,Sentence: 1052,PHẦN,I-COM
17588,Sentence: 1052,THƯƠNG,I-COM
17589,Sentence: 1052,MẠI,I-COM
17590,Sentence: 1052,&,I-COM
17591,Sentence: 1052,DỊCH,I-COM
17592,Sentence: 1052,VỤ,I-COM
17593,Sentence: 1052,VIỆT,I-COM
17594,Sentence: 1052,PHÁT,I-COM
17595,Sentence: 1052,CSL,I-COM
17596,Sentence: 1052,TOÀN,I-COM
17597,Sentence: 1052,CẦU,I-COM
17598,Sentence: 1052,-,I-COM
17599,Sentence: 1052,CHI,I-COM
17600,Sentence: 1052,NHÁNH,I-COM
17601,Sentence: 1052,GIA,I-COM
17602,Sentence: 1052,LAI,I-COM
17603,Sentence: 1053,CÔNG,B-COM
17604,Sentence: 1053,TY,I-COM
17605,Sentence: 1053,TNHH,I-COM
17606,Sentence: 1053,GIÁO,I-COM
17607,Sentence: 1053,DỤC,I-COM
17608,Sentence: 1053,VÀ,I-COM
17609,Sentence: 1053,ĐÀO,I-COM
17610,Sentence: 1053,TẠO,I-COM
17611,Sentence: 1053,ĐƯỜNG,I-COM
17612,Sentence: 1053,TỚI,I-COM
17613,Sentence: 1053,TƯƠNG,I-COM
17614,Sentence: 1053,LAI,I-COM
17615,Sentence: 1054,TIEN,B-COM
17616,Sentence: 1054,PHONG,I-COM
17617,Sentence: 1054,CO,I-COM
17618,Sentence: 1054,".,LTD",I-COM
17619,Sentence: 1054,",",O
17620,Sentence: 1054,TIEN,B-COM
17621,Sentence: 1054,PHONG,I-COM
17622,Sentence: 1054,CO,I-COM
17623,Sentence: 1054,".,LTD",I-COM
17624,Sentence: 1054,",",O
17625,Sentence: 1054,CÔNG,B-COM
17626,Sentence: 1054,TY,I-COM
17627,Sentence: 1054,TIỀN,I-COM
17628,Sentence: 1054,PHONG,I-COM
17629,Sentence: 1055,VAN,B-COM
17630,Sentence: 1055,LOC,I-COM
17631,Sentence: 1055,BUTRADING,I-COM
17632,Sentence: 1055,".,",I-COM
17633,Sentence: 1055,JSC,I-COM
17634,Sentence: 1055,",",O
17635,Sentence: 1055,VAN,B-COM
17636,Sentence: 1055,LOC,I-COM
17637,Sentence: 1055,BUSINESS,I-COM
17638,Sentence: 1055,TRADING,I-COM
17639,Sentence: 1055,JOINT,I-COM
17640,Sentence: 1055,STOCK,I-COM
17641,Sentence: 1055,COMPANY,I-COM
17642,Sentence: 1055,",",O
17643,Sentence: 1055,CÔNG,B-COM
17644,Sentence: 1055,TY,I-COM
17645,Sentence: 1055,CỔ,I-COM
17646,Sentence: 1055,PHẦN,I-COM
17647,Sentence: 1055,KINH,I-COM
17648,Sentence: 1055,DOANH,I-COM
17649,Sentence: 1055,DỊCH,I-COM
17650,Sentence: 1055,VỤ,I-COM
17651,Sentence: 1055,VẠN,I-COM
17652,Sentence: 1055,LỘC,I-COM
17653,Sentence: 1056,CÔNG,B-COM
17654,Sentence: 1056,TY,I-COM
17655,Sentence: 1056,TNHH,I-COM
17656,Sentence: 1056,THƯƠNG,I-COM
17657,Sentence: 1056,MẠI-VẬN,I-COM
17658,Sentence: 1056,TẢI-XUẤT,I-COM
17659,Sentence: 1056,NHẬP,I-COM
17660,Sentence: 1056,KHẨU,I-COM
17661,Sentence: 1056,TRƯỜNG,I-COM
17662,Sentence: 1056,SƠN,I-COM
17663,Sentence: 1057,Công,B-COM
17664,Sentence: 1057,Ty,I-COM
17665,Sentence: 1057,TNHH,I-COM
17666,Sentence: 1057,Đtpt,I-COM
17667,Sentence: 1057,Gia,I-COM
17668,Sentence: 1057,Huy,I-COM
17669,Sentence: 1058,HUNG,B-COM
17670,Sentence: 1058,CUONG,I-COM
17671,Sentence: 1058,HIEU,I-COM
17672,Sentence: 1058,"CO.,LTD",I-COM
17673,Sentence: 1058,",",O
17674,Sentence: 1058,CÔNG,B-COM
17675,Sentence: 1058,TY,I-COM
17676,Sentence: 1058,TNHH,I-COM
17677,Sentence: 1058,THƯƠNG,I-COM
17678,Sentence: 1058,MẠI,I-COM
17679,Sentence: 1058,DỊCH,I-COM
17680,Sentence: 1058,VỤ,I-COM
17681,Sentence: 1058,HÙNG,I-COM
17682,Sentence: 1058,CƯỜNG,I-COM
